phantom,thickness,kvp_pair,noise_level,radius,pair_index,rmse_rel_rho,rmse_rel_z,selected_file,n_materials
Head-Abdomen,3,80-120,0.05,0.75,6,0.07632040900675716,0.2208590588898793,results/Saito/Saito-Head-3/saito_comparison_0.75_2025_08_12-19_53_45.json,8
Head-Abdomen,3,80-140,0.05,0.75,8,0.06014224735380153,0.22085905552733823,results/Saito/Saito-Head-3/saito_comparison_0.75_2025_08_12-19_53_45.json,8
Head-Abdomen,3,70-100,0.1,0.75,2,0.10023766021732496,0.2208590562014983,results/Saito/Saito-Head-3/saito_comparison_0.75_2025_08_12-19_53_45.json,8
Head-Abdomen,3,70-120,0.1,0.75,4,0.09191062885415288,0.2208590576939462,results/Saito/Saito-Head-3/saito_comparison_0.75_2025_08_12-19_53_45.json,8
Head-Abdomen,3,70-140,0.1,0.75,9,0.031893195833904105,0.22085905083557875,results/Saito/Saito-Head-3/saito_comparison_0.75_2025_08_12-19_53_45.json,8
Head-Abdomen,3,80-120,0.1,0.75,0,0.06772555185975675,0.22085905584207247,results/Saito/Saito-Head-3/saito_comparison_0.75_2025_08_12-19_53_45.json,8
Head-Abdomen,3,80-140,0.1,0.75,6,0.052578620090345064,0.2208590579615529,results/Saito/Saito-Head-3/saito_comparison_0.75_2025_08_12-19_53_45.json,8
Head-Abdomen,3,70-100,0.01,1.0,8,0.1273034416956887,0.22085905714887333,results/Saito/Saito-Head-3/saito_comparison_1_2025_08_12-20_17_24.json,8
Head-Abdomen,3,70-120,0.01,1.0,4,0.0896999972418445,0.22085905819215843,results/Saito/Saito-Head-3/saito_comparison_1_2025_08_12-20_17_24.json,8
Head-Abdomen,3,70-140,0.01,1.0,2,0.07765876761614658,0.22085905541288584,results/Saito/Saito-Head-3/saito_comparison_1_2025_08_12-20_17_24.json,8
Head-Abdomen,3,80-100,0.01,1.0,7,0.15117671355313875,0.22085906185639925,results/Saito/Saito-Head-3/saito_comparison_1_2025_08_12-20_17_24.json,8
Head-Abdomen,3,80-120,0.01,1.0,4,0.10836056209252197,0.2208590603495721,results/Saito/Saito-Head-3/saito_comparison_1_2025_08_12-20_17_24.json,8
Head-Abdomen,3,80-140,0.01,1.0,2,0.0736058728211932,0.22085905766746955,results/Saito/Saito-Head-3/saito_comparison_1_2025_08_12-20_17_24.json,8
Head-Abdomen,3,70-100,0.05,1.0,4,0.14102334448447676,0.22085905830066044,results/Saito/Saito-Head-3/saito_comparison_1_2025_08_12-20_17_24.json,8
Head-Abdomen,3,70-120,0.05,1.0,6,0.06024077715292632,0.22085905410537005,results/Saito/Saito-Head-3/saito_comparison_1_2025_08_12-20_17_24.json,8
Head-Abdomen,3,70-140,0.05,1.0,1,0.06519824737418523,0.22085905504292036,results/Saito/Saito-Head-3/saito_comparison_1_2025_08_12-20_17_24.json,8
Head-Abdomen,3,80-100,0.05,1.0,1,0.1651520696671459,0.2208590622664445,results/Saito/Saito-Head-3/saito_comparison_1_2025_08_12-20_17_24.json,8
Head-Abdomen,3,80-120,0.05,1.0,6,0.09423088257741748,0.2208590601584378,results/Saito/Saito-Head-3/saito_comparison_1_2025_08_12-20_17_24.json,8
Head-Abdomen,3,80-140,0.05,1.0,1,0.04289039047294971,0.22085905771398523,results/Saito/Saito-Head-3/saito_comparison_1_2025_08_12-20_17_24.json,8
Head-Abdomen,3,70-100,0.1,1.0,4,0.131467261441958,0.22085905809115036,results/Saito/Saito-Head-3/saito_comparison_1_2025_08_12-20_17_24.json,8
Head-Abdomen,3,70-120,0.1,1.0,7,0.10918415404822472,0.22085905775487466,results/Saito/Saito-Head-3/saito_comparison_1_2025_08_12-20_17_24.json,8
Head-Abdomen,3,70-140,0.1,1.0,6,0.04558197770615421,0.2208590566631989,results/Saito/Saito-Head-3/saito_comparison_1_2025_08_12-20_17_24.json,8
Head-Abdomen,3,80-100,0.1,1.0,5,0.1362058292286665,0.22085906316222992,results/Saito/Saito-Head-3/saito_comparison_1_2025_08_12-20_17_24.json,8
Head-Abdomen,3,80-120,0.1,1.0,0,0.11996664791739323,0.2208590573792768,results/Saito/Saito-Head-3/saito_comparison_1_2025_08_12-20_17_24.json,8
Head-Abdomen,3,80-140,0.1,1.0,1,0.07949519138453692,0.22085906016779708,results/Saito/Saito-Head-3/saito_comparison_1_2025_08_12-20_17_24.json,8
Head-Abdomen,4,70-100,0.01,0.25,1,0.11054374437306448,0.2208590531315717,results/Saito/Saito-Head-4/saito_comparison_0.25_2025_08_12-21_08_25.json,8
Head-Abdomen,4,70-120,0.01,0.25,2,0.048345917024744285,0.22085905408336776,results/Saito/Saito-Head-4/saito_comparison_0.25_2025_08_12-21_08_25.json,8
Head-Abdomen,4,70-140,0.01,0.25,0,0.05150301854621213,0.22085905087794117,results/Saito/Saito-Head-4/saito_comparison_0.25_2025_08_12-21_08_25.json,8
Head-Abdomen,4,80-100,0.01,0.25,8,0.17347521983851064,0.22085906360901564,results/Saito/Saito-Head-4/saito_comparison_0.25_2025_08_12-21_08_25.json,8
Head-Abdomen,4,80-120,0.01,0.25,6,0.023264021903241124,0.2208590600408752,results/Saito/Saito-Head-4/saito_comparison_0.25_2025_08_12-21_08_25.json,8
Head-Abdomen,4,80-140,0.01,0.25,0,0.04256136055855458,0.2208590570165824,results/Saito/Saito-Head-4/saito_comparison_0.25_2025_08_12-21_08_25.json,8
Head-Abdomen,4,70-100,0.05,0.25,2,0.14356771273303118,0.22085905718656465,results/Saito/Saito-Head-4/saito_comparison_0.25_2025_08_12-21_08_25.json,8
Head-Abdomen,4,70-120,0.05,0.25,6,0.08004697318577061,0.22085905055700508,results/Saito/Saito-Head-4/saito_comparison_0.25_2025_08_12-21_08_25.json,8
Head-Abdomen,4,70-140,0.05,0.25,8,0.052927973981827796,0.2208590532820396,results/Saito/Saito-Head-4/saito_comparison_0.25_2025_08_12-21_08_25.json,8
Head-Abdomen,4,80-100,0.05,0.25,8,0.23446908429976981,0.2208590612171652,results/Saito/Saito-Head-4/saito_comparison_0.25_2025_08_12-21_08_25.json,8
Head-Abdomen,4,80-120,0.05,0.25,4,0.10916430854754056,0.2208590610183384,results/Saito/Saito-Head-4/saito_comparison_0.25_2025_08_12-21_08_25.json,8
Head-Abdomen,4,80-140,0.05,0.25,8,0.12840914011642085,0.22085905661008665,results/Saito/Saito-Head-4/saito_comparison_0.25_2025_08_12-21_08_25.json,8
Head-Abdomen,4,70-100,0.1,0.25,0,0.22670710466038604,0.22085905236224598,results/Saito/Saito-Head-4/saito_comparison_0.25_2025_08_12-21_08_25.json,8
Head-Abdomen,4,70-120,0.1,0.25,5,0.1388781412448083,0.22085905628635444,results/Saito/Saito-Head-4/saito_comparison_0.25_2025_08_12-21_08_25.json,8
Head-Abdomen,4,70-140,0.1,0.25,3,0.12881795440450364,0.2208590578322609,results/Saito/Saito-Head-4/saito_comparison_0.25_2025_08_12-21_08_25.json,8
Head-Abdomen,4,80-100,0.1,0.25,8,0.4398739284361249,0.22085908266899815,results/Saito/Saito-Head-4/saito_comparison_0.25_2025_08_12-21_08_25.json,8
Head-Abdomen,4,80-120,0.1,0.25,5,0.1388781412448083,0.22085905794123026,results/Saito/Saito-Head-4/saito_comparison_0.25_2025_08_12-21_08_25.json,8
Head-Abdomen,4,80-140,0.1,0.25,7,0.13506723208623495,0.22085905627469332,results/Saito/Saito-Head-4/saito_comparison_0.25_2025_08_12-21_08_25.json,8
Head-Abdomen,4,70-100,0.01,0.5,2,0.07643741923356345,0.22085905596277225,results/Saito/Saito-Head-4/saito_comparison_0.5_2025_08_12-21_23_40.json,8
Head-Abdomen,4,70-120,0.01,0.5,6,0.026473167968882636,0.22085905501148262,results/Saito/Saito-Head-4/saito_comparison_0.5_2025_08_12-21_23_40.json,8
Head-Abdomen,4,70-140,0.01,0.5,3,0.01805944692782663,0.22085905478151865,results/Saito/Saito-Head-4/saito_comparison_0.5_2025_08_12-21_23_40.json,8
Head-Abdomen,4,80-120,0.01,0.5,6,0.04601001035574907,0.2208590591781293,results/Saito/Saito-Head-4/saito_comparison_0.5_2025_08_12-21_23_40.json,8
Head-Abdomen,4,80-140,0.01,0.5,3,0.024103300373740935,0.22085905688627755,results/Saito/Saito-Head-4/saito_comparison_0.5_2025_08_12-21_23_40.json,8
Head-Abdomen,4,70-100,0.05,0.5,0,0.06419099239606657,0.2208590542004671,results/Saito/Saito-Head-4/saito_comparison_0.5_2025_08_12-21_23_40.json,8
Head-Abdomen,4,70-120,0.05,0.5,1,0.0797606114275225,0.2208590539345008,results/Saito/Saito-Head-4/saito_comparison_0.5_2025_08_12-21_23_40.json,8
Head-Abdomen,4,70-140,0.05,0.5,7,0.028755339317360913,0.2208590514507237,results/Saito/Saito-Head-4/saito_comparison_0.5_2025_08_12-21_23_40.json,8
Head-Abdomen,4,80-120,0.05,0.5,2,0.10961167304939011,0.22085905762795796,results/Saito/Saito-Head-4/saito_comparison_0.5_2025_08_12-21_23_40.json,8
Head-Abdomen,4,80-140,0.05,0.5,8,0.05225942083949112,0.2208590562841811,results/Saito/Saito-Head-4/saito_comparison_0.5_2025_08_12-21_23_40.json,8
Head-Abdomen,4,70-100,0.1,0.5,2,0.09955686189942675,0.22085905312745996,results/Saito/Saito-Head-4/saito_comparison_0.5_2025_08_12-21_23_40.json,8
Head-Abdomen,4,70-120,0.1,0.5,7,0.07483295626866522,0.22085905297742672,results/Saito/Saito-Head-4/saito_comparison_0.5_2025_08_12-21_23_40.json,8
Head-Abdomen,4,70-140,0.1,0.5,9,0.039759088996066984,0.220859053299406,results/Saito/Saito-Head-4/saito_comparison_0.5_2025_08_12-21_23_40.json,8
Head-Abdomen,4,80-120,0.1,0.5,5,0.11376358808167293,0.2208590599158668,results/Saito/Saito-Head-4/saito_comparison_0.5_2025_08_12-21_23_40.json,8
Head-Abdomen,4,80-140,0.1,0.5,7,0.07908202796706644,0.2208590552069848,results/Saito/Saito-Head-4/saito_comparison_0.5_2025_08_12-21_23_40.json,8
Head-Abdomen,4,70-140,0.01,0.75,2,0.008678199393095304,0.22085905420270674,results/Saito/Saito-Head-4/saito_comparison_0.75_2025_08_12-21_36_13.json,8
Head-Abdomen,4,80-100,0.01,0.75,8,0.14870136085168736,0.22085906127194066,results/Saito/Saito-Head-4/saito_comparison_0.75_2025_08_12-21_36_13.json,8
Head-Abdomen,4,80-120,0.01,0.75,6,0.08924947962663256,0.2208590596099542,results/Saito/Saito-Head-4/saito_comparison_0.75_2025_08_12-21_36_13.json,8
Head-Abdomen,4,80-140,0.01,0.75,5,0.04219208101498586,0.22085905827728844,results/Saito/Saito-Head-4/saito_comparison_0.75_2025_08_12-21_36_13.json,8
Head-Abdomen,4,70-140,0.05,0.75,1,0.022605028788902144,0.22085905052735083,results/Saito/Saito-Head-4/saito_comparison_0.75_2025_08_12-21_36_13.json,8
Head-Abdomen,4,80-100,0.05,0.75,8,0.16402116347149853,0.22085906114281456,results/Saito/Saito-Head-4/saito_comparison_0.75_2025_08_12-21_36_13.json,8
Head-Abdomen,4,80-120,0.05,0.75,0,0.08722089730401798,0.22085905859106586,results/Saito/Saito-Head-4/saito_comparison_0.75_2025_08_12-21_36_13.json,8
Head-Abdomen,4,80-140,0.05,0.75,4,0.04526820845528147,0.22085905747341567,results/Saito/Saito-Head-4/saito_comparison_0.75_2025_08_12-21_36_13.json,8
Head-Abdomen,4,70-140,0.1,0.75,9,0.035550450775535966,0.2208590530903759,results/Saito/Saito-Head-4/saito_comparison_0.75_2025_08_12-21_36_13.json,8
Head-Abdomen,4,80-100,0.1,0.75,8,0.23806443583405018,0.22085906622465526,results/Saito/Saito-Head-4/saito_comparison_0.75_2025_08_12-21_36_13.json,8
Head-Abdomen,4,80-120,0.1,0.75,0,0.07047764184493287,0.22085905683626592,results/Saito/Saito-Head-4/saito_comparison_0.75_2025_08_12-21_36_13.json,8
Head-Abdomen,4,80-140,0.1,0.75,5,0.040898998840007965,0.22085905657151667,results/Saito/Saito-Head-4/saito_comparison_0.75_2025_08_12-21_36_13.json,8
Head-Abdomen,4,70-100,0.01,1.0,7,0.13703465801145567,0.2208590579232416,results/Saito/Saito-Head-4/saito_comparison_1_2025_08_12-22_08_38.json,8
Head-Abdomen,4,70-120,0.01,1.0,3,0.12753669360872114,0.22085905685986243,results/Saito/Saito-Head-4/saito_comparison_1_2025_08_12-22_08_38.json,8
Head-Abdomen,4,70-140,0.01,1.0,7,0.04572382433584191,0.2208590553971813,results/Saito/Saito-Head-4/saito_comparison_1_2025_08_12-22_08_38.json,8
Head-Abdomen,4,80-100,0.01,1.0,7,0.1572487253060425,0.22085906323283339,results/Saito/Saito-Head-4/saito_comparison_1_2025_08_12-22_08_38.json,8
Head-Abdomen,4,80-120,0.01,1.0,6,0.10080694437843972,0.22085906082087747,results/Saito/Saito-Head-4/saito_comparison_1_2025_08_12-22_08_38.json,8
Head-Abdomen,4,80-140,0.01,1.0,4,0.025034014507163964,0.2208590593961714,results/Saito/Saito-Head-4/saito_comparison_1_2025_08_12-22_08_38.json,8
Head-Abdomen,4,70-100,0.05,1.0,8,0.1437265042898344,0.22085905617846152,results/Saito/Saito-Head-4/saito_comparison_1_2025_08_12-22_08_38.json,8
Head-Abdomen,4,70-120,0.05,1.0,8,0.07647287689569016,0.22085905731020758,results/Saito/Saito-Head-4/saito_comparison_1_2025_08_12-22_08_38.json,8
Head-Abdomen,4,70-140,0.05,1.0,8,0.0451758855548708,0.22085905548611853,results/Saito/Saito-Head-4/saito_comparison_1_2025_08_12-22_08_38.json,8
Head-Abdomen,4,80-100,0.05,1.0,8,0.16310008358234893,0.22085906091687027,results/Saito/Saito-Head-4/saito_comparison_1_2025_08_12-22_08_38.json,8
Head-Abdomen,4,80-120,0.05,1.0,0,0.08383054974823471,0.22085906033224176,results/Saito/Saito-Head-4/saito_comparison_1_2025_08_12-22_08_38.json,8
Head-Abdomen,4,80-140,0.05,1.0,0,0.03679830000966642,0.22085905854490948,results/Saito/Saito-Head-4/saito_comparison_1_2025_08_12-22_08_38.json,8
Head-Abdomen,4,70-100,0.1,1.0,8,0.09432162506806976,0.22085905905317038,results/Saito/Saito-Head-4/saito_comparison_1_2025_08_12-22_08_38.json,8
Head-Abdomen,4,70-120,0.1,1.0,6,0.09362467822319176,0.22085905232758782,results/Saito/Saito-Head-4/saito_comparison_1_2025_08_12-22_08_38.json,8
Head-Abdomen,4,70-140,0.1,1.0,0,0.03822895139066101,0.22085905384576396,results/Saito/Saito-Head-4/saito_comparison_1_2025_08_12-22_08_38.json,8
Head-Abdomen,4,80-100,0.1,1.0,2,0.12108991062751964,0.22085906148131873,results/Saito/Saito-Head-4/saito_comparison_1_2025_08_12-22_08_38.json,8
Head-Abdomen,4,80-120,0.1,1.0,6,0.060387497362830334,0.22085905733140737,results/Saito/Saito-Head-4/saito_comparison_1_2025_08_12-22_08_38.json,8
Head-Abdomen,4,80-140,0.1,1.0,0,0.03600892011817314,0.2208590573914067,results/Saito/Saito-Head-4/saito_comparison_1_2025_08_12-22_08_38.json,8
Head-Abdomen,6,70-100,0.01,0.25,4,0.11197164514759733,0.2208590554547858,results/Saito/Saito-Head-6/saito_comparison_0.25_2025_08_13-12_12_17.json,8
Head-Abdomen,6,70-120,0.01,0.25,3,0.03328669882584009,0.22085905245836696,results/Saito/Saito-Head-6/saito_comparison_0.25_2025_08_13-12_12_17.json,8
Head-Abdomen,6,70-140,0.01,0.25,2,0.04698308097466114,0.22085905070320414,results/Saito/Saito-Head-6/saito_comparison_0.25_2025_08_13-12_12_17.json,8
Head-Abdomen,6,80-100,0.01,0.25,0,0.24918687740412815,0.22085906062674968,results/Saito/Saito-Head-6/saito_comparison_0.25_2025_08_13-12_12_17.json,8
Head-Abdomen,6,80-120,0.01,0.25,3,0.03325450923091341,0.22085905557730215,results/Saito/Saito-Head-6/saito_comparison_0.25_2025_08_13-12_12_17.json,8
Head-Abdomen,6,80-140,0.01,0.25,0,0.08057199945539847,0.22085906344059633,results/Saito/Saito-Head-6/saito_comparison_0.25_2025_08_13-12_12_17.json,8
Head-Abdomen,6,70-100,0.05,0.25,0,0.20270015979262515,0.22085905241867806,results/Saito/Saito-Head-6/saito_comparison_0.25_2025_08_13-12_12_17.json,8
Head-Abdomen,6,70-120,0.05,0.25,0,0.18717534896580726,0.22085905813200762,results/Saito/Saito-Head-6/saito_comparison_0.25_2025_08_13-12_12_17.json,8
Head-Abdomen,6,70-140,0.05,0.25,0,0.05176052296627457,0.22085905639800596,results/Saito/Saito-Head-6/saito_comparison_0.25_2025_08_13-12_12_17.json,8
Head-Abdomen,6,80-100,0.05,0.25,0,0.20270015979262515,0.22085906323035634,results/Saito/Saito-Head-6/saito_comparison_0.25_2025_08_13-12_12_17.json,8
Head-Abdomen,6,80-120,0.05,0.25,0,0.21359242331463782,0.22085907406716754,results/Saito/Saito-Head-6/saito_comparison_0.25_2025_08_13-12_12_17.json,8
Head-Abdomen,6,80-140,0.05,0.25,5,0.06607897051739801,0.22085907980423994,results/Saito/Saito-Head-6/saito_comparison_0.25_2025_08_13-12_12_17.json,8
Head-Abdomen,6,70-100,0.1,0.25,0,0.1769236253303264,0.22085905294948946,results/Saito/Saito-Head-6/saito_comparison_0.25_2025_08_13-12_12_17.json,8
Head-Abdomen,6,70-120,0.1,0.25,1,0.10307420054467038,0.2208590505431261,results/Saito/Saito-Head-6/saito_comparison_0.25_2025_08_13-12_12_17.json,8
Head-Abdomen,6,70-140,0.1,0.25,4,0.10776784412247703,0.22085905793474467,results/Saito/Saito-Head-6/saito_comparison_0.25_2025_08_13-12_12_17.json,8
Head-Abdomen,6,80-100,0.1,0.25,0,0.1769236253303264,0.22085905216007537,results/Saito/Saito-Head-6/saito_comparison_0.25_2025_08_13-12_12_17.json,8
Head-Abdomen,6,80-120,0.1,0.25,1,0.09841482016902904,0.2208590521892662,results/Saito/Saito-Head-6/saito_comparison_0.25_2025_08_13-12_12_17.json,8
Head-Abdomen,6,80-140,0.1,0.25,4,0.10512635223733287,0.2208590483770364,results/Saito/Saito-Head-6/saito_comparison_0.25_2025_08_13-12_12_17.json,8
Head-Abdomen,6,70-100,0.01,0.5,6,0.09623651122557386,0.22085905650336024,results/Saito/Saito-Head-6/saito_comparison_0.5_2025_08_13-12_22_37.json,8
Head-Abdomen,6,70-120,0.01,0.5,2,0.027198816889336452,0.2208590514356814,results/Saito/Saito-Head-6/saito_comparison_0.5_2025_08_13-12_22_37.json,8
Head-Abdomen,6,70-140,0.01,0.5,4,0.01900139987708382,0.22085905435803982,results/Saito/Saito-Head-6/saito_comparison_0.5_2025_08_13-12_22_37.json,8
Head-Abdomen,6,80-100,0.01,0.5,0,0.260230237467564,0.22085905951509044,results/Saito/Saito-Head-6/saito_comparison_0.5_2025_08_13-12_22_37.json,8
Head-Abdomen,6,80-120,0.01,0.5,1,0.06317041851621417,0.22085905794993124,results/Saito/Saito-Head-6/saito_comparison_0.5_2025_08_13-12_22_37.json,8
Head-Abdomen,6,80-140,0.01,0.5,3,0.028458212423314623,0.22085905776164444,results/Saito/Saito-Head-6/saito_comparison_0.5_2025_08_13-12_22_37.json,8
Head-Abdomen,6,70-100,0.05,0.5,5,0.109630279106637,0.2208590495464016,results/Saito/Saito-Head-6/saito_comparison_0.5_2025_08_13-12_22_37.json,8
Head-Abdomen,6,70-120,0.05,0.5,0,0.06373947771068969,0.220859054238718,results/Saito/Saito-Head-6/saito_comparison_0.5_2025_08_13-12_22_37.json,8
Head-Abdomen,6,70-140,0.05,0.5,5,0.03203309197728274,0.2208590497489871,results/Saito/Saito-Head-6/saito_comparison_0.5_2025_08_13-12_22_37.json,8
Head-Abdomen,6,80-100,0.05,0.5,0,0.23714133800970053,0.22085905831233435,results/Saito/Saito-Head-6/saito_comparison_0.5_2025_08_13-12_22_37.json,8
Head-Abdomen,6,80-120,0.05,0.5,5,0.0642221236036994,0.22085905415677365,results/Saito/Saito-Head-6/saito_comparison_0.5_2025_08_13-12_22_37.json,8
Head-Abdomen,6,80-140,0.05,0.5,5,0.05342324699593495,0.2208590569391118,results/Saito/Saito-Head-6/saito_comparison_0.5_2025_08_13-12_22_37.json,8
Head-Abdomen,6,70-100,0.1,0.5,2,0.12656869938669663,0.22085905319736795,results/Saito/Saito-Head-6/saito_comparison_0.5_2025_08_13-12_22_37.json,8
Head-Abdomen,6,70-120,0.1,0.5,4,0.09816377229154458,0.22085906058849197,results/Saito/Saito-Head-6/saito_comparison_0.5_2025_08_13-12_22_37.json,8
Head-Abdomen,6,70-140,0.1,0.5,3,0.09598066317946202,0.22085905541176762,results/Saito/Saito-Head-6/saito_comparison_0.5_2025_08_13-12_22_37.json,8
Head-Abdomen,6,80-100,0.1,0.5,0,0.2517393744410771,0.22085906481414128,results/Saito/Saito-Head-6/saito_comparison_0.5_2025_08_13-12_22_37.json,8
Head-Abdomen,6,80-120,0.1,0.5,4,0.06629993772723858,0.22085905163986808,results/Saito/Saito-Head-6/saito_comparison_0.5_2025_08_13-12_22_37.json,8
Head-Abdomen,6,80-140,0.1,0.5,4,0.10908837471739039,0.22085905202697093,results/Saito/Saito-Head-6/saito_comparison_0.5_2025_08_13-12_22_37.json,8
Head-Abdomen,6,70-100,0.01,0.75,4,0.1157098856429505,0.22085905775172318,results/Saito/Saito-Head-6/saito_comparison_0.75_2025_08_13-12_33_13.json,8
Head-Abdomen,6,70-120,0.01,0.75,3,0.06119911198583965,0.22085905436842523,results/Saito/Saito-Head-6/saito_comparison_0.75_2025_08_13-12_33_13.json,8
Head-Abdomen,6,70-140,0.01,0.75,5,0.0740774982034989,0.22085905553396853,results/Saito/Saito-Head-6/saito_comparison_0.75_2025_08_13-12_33_13.json,8
Head-Abdomen,6,80-100,0.01,0.75,0,0.25365613849831636,0.2208590602552971,results/Saito/Saito-Head-6/saito_comparison_0.75_2025_08_13-12_33_13.json,8
Head-Abdomen,6,80-120,0.01,0.75,0,0.09154287915758137,0.2208590593110167,results/Saito/Saito-Head-6/saito_comparison_0.75_2025_08_13-12_33_13.json,8
Head-Abdomen,6,80-140,0.01,0.75,5,0.07583307108312756,0.22085905943725193,results/Saito/Saito-Head-6/saito_comparison_0.75_2025_08_13-12_33_13.json,8
Head-Abdomen,6,70-100,0.05,0.75,2,0.130566562855929,0.22085905890206073,results/Saito/Saito-Head-6/saito_comparison_0.75_2025_08_13-12_33_13.json,8
Head-Abdomen,6,70-120,0.05,0.75,5,0.028403415540425976,0.22085904958360084,results/Saito/Saito-Head-6/saito_comparison_0.75_2025_08_13-12_33_13.json,8
Head-Abdomen,6,70-140,0.05,0.75,5,0.038669282059633596,0.2208590493534274,results/Saito/Saito-Head-6/saito_comparison_0.75_2025_08_13-12_33_13.json,8
Head-Abdomen,6,80-100,0.05,0.75,0,0.252134921971255,0.22085905869477274,results/Saito/Saito-Head-6/saito_comparison_0.75_2025_08_13-12_33_13.json,8
Head-Abdomen,6,80-120,0.05,0.75,5,0.027136161777111045,0.22085905534693737,results/Saito/Saito-Head-6/saito_comparison_0.75_2025_08_13-12_33_13.json,8
Head-Abdomen,6,80-140,0.05,0.75,5,0.04828192360297983,0.2208590553921516,results/Saito/Saito-Head-6/saito_comparison_0.75_2025_08_13-12_33_13.json,8
Head-Abdomen,6,70-100,0.1,0.75,2,0.17047245355500776,0.22085905494723984,results/Saito/Saito-Head-6/saito_comparison_0.75_2025_08_13-12_33_13.json,8
Head-Abdomen,6,70-120,0.1,0.75,0,0.07085079417536509,0.22085905321008095,results/Saito/Saito-Head-6/saito_comparison_0.75_2025_08_13-12_33_13.json,8
Head-Abdomen,6,70-140,0.1,0.75,0,0.03498893429431581,0.22085905427118482,results/Saito/Saito-Head-6/saito_comparison_0.75_2025_08_13-12_33_13.json,8
Head-Abdomen,6,80-100,0.1,0.75,0,0.25674332736795463,0.22085906407209993,results/Saito/Saito-Head-6/saito_comparison_0.75_2025_08_13-12_33_13.json,8
Head-Abdomen,6,80-120,0.1,0.75,1,0.1233598166867168,0.22085905769821396,results/Saito/Saito-Head-6/saito_comparison_0.75_2025_08_13-12_33_13.json,8
Head-Abdomen,6,80-140,0.1,0.75,0,0.09105836963461236,0.22085906633840724,results/Saito/Saito-Head-6/saito_comparison_0.75_2025_08_13-12_33_13.json,8
Head-Abdomen,6,70-100,0.01,1.0,3,0.1350462444413173,0.22085905854107693,results/Saito/Saito-Head-6/saito_comparison_1_2025_08_13-12_44_31.json,8
Head-Abdomen,6,70-120,0.01,1.0,0,0.07392344937098634,0.22085905761397764,results/Saito/Saito-Head-6/saito_comparison_1_2025_08_13-12_44_31.json,8
Head-Abdomen,6,70-140,0.01,1.0,0,0.09773209429852368,0.22085905590165394,results/Saito/Saito-Head-6/saito_comparison_1_2025_08_13-12_44_31.json,8
Head-Abdomen,6,80-100,0.01,1.0,1,0.16605991609277473,0.2208590624540248,results/Saito/Saito-Head-6/saito_comparison_1_2025_08_13-12_44_31.json,8
Head-Abdomen,6,80-120,0.01,1.0,0,0.1056004522183507,0.2208590627565154,results/Saito/Saito-Head-6/saito_comparison_1_2025_08_13-12_44_31.json,8
Head-Abdomen,6,80-140,0.01,1.0,0,0.09095389517800483,0.2208590612257605,results/Saito/Saito-Head-6/saito_comparison_1_2025_08_13-12_44_31.json,8
Head-Abdomen,6,70-100,0.05,1.0,2,0.11912760693744476,0.22085905954218224,results/Saito/Saito-Head-6/saito_comparison_1_2025_08_13-12_44_31.json,8
Head-Abdomen,6,70-120,0.05,1.0,4,0.08491531511959062,0.220859056369291,results/Saito/Saito-Head-6/saito_comparison_1_2025_08_13-12_44_31.json,8
Head-Abdomen,6,70-140,0.05,1.0,1,0.06762984333930958,0.2208590532783054,results/Saito/Saito-Head-6/saito_comparison_1_2025_08_13-12_44_31.json,8
Head-Abdomen,6,80-100,0.05,1.0,2,0.14749908240701537,0.22085906265581215,results/Saito/Saito-Head-6/saito_comparison_1_2025_08_13-12_44_31.json,8
Head-Abdomen,6,80-120,0.05,1.0,4,0.10468464750987282,0.22085906039757985,results/Saito/Saito-Head-6/saito_comparison_1_2025_08_13-12_44_31.json,8
Head-Abdomen,6,80-140,0.05,1.0,1,0.06868155835927112,0.22085906250346574,results/Saito/Saito-Head-6/saito_comparison_1_2025_08_13-12_44_31.json,8
Head-Abdomen,6,70-100,0.1,1.0,6,0.13815540457631387,0.2208590558196816,results/Saito/Saito-Head-6/saito_comparison_1_2025_08_13-12_44_31.json,8
Head-Abdomen,6,70-120,0.1,1.0,1,0.1136431702918509,0.2208590542596204,results/Saito/Saito-Head-6/saito_comparison_1_2025_08_13-12_44_31.json,8
Head-Abdomen,6,70-140,0.1,1.0,0,0.049972349458008394,0.22085905603336836,results/Saito/Saito-Head-6/saito_comparison_1_2025_08_13-12_44_31.json,8
Head-Abdomen,6,80-100,0.1,1.0,6,0.17268277695185708,0.22085906375428244,results/Saito/Saito-Head-6/saito_comparison_1_2025_08_13-12_44_31.json,8
Head-Abdomen,6,80-120,0.1,1.0,0,0.12464353978031452,0.22085906270024297,results/Saito/Saito-Head-6/saito_comparison_1_2025_08_13-12_44_31.json,8
Head-Abdomen,6,80-140,0.1,1.0,0,0.05850222903404322,0.22085906350796777,results/Saito/Saito-Head-6/saito_comparison_1_2025_08_13-12_44_31.json,8
Head-Abdomen,8,70-100,0.01,0.25,3,0.16816860254387453,0.22085905855731827,results/Saito/Saito-Head-8/saito_comparison_0.25_2025_08_13-12_54_51.json,8
Head-Abdomen,8,70-120,0.01,0.25,2,0.04092385096481216,0.22085905324431065,results/Saito/Saito-Head-8/saito_comparison_0.25_2025_08_13-12_54_51.json,8
Head-Abdomen,8,70-140,0.01,0.25,3,0.05835631593492,0.22085905491529875,results/Saito/Saito-Head-8/saito_comparison_0.25_2025_08_13-12_54_51.json,8
